Index,Global_Name,Name,N11,V11
2820,Cutter_Staff(Ancient),Cutter_Staff(Ancient),,
2821,Cutter_Staff(Ancient),Cutter_Staff(Ancient),,
2822,Cutter_Staff(Ancient),Cutter_Staff(Ancient),,
2823,Gem_Staff(Ancient),Gem_Staff(Ancient),,
2824,Gem_Staff(Ancient),Gem_Staff(Ancient),,
2825,Gem_Staff(Ancient),Gem_Staff(Ancient),,
2826,Gem_Staff(Ancient),Gem_Staff(Ancient),,
2827,Silent_Staff(Ancient),Silent_Staff(Ancient),,
2828,Silent_Staff(Ancient),Silent_Staff(Ancient),,
2829,Silent_Staff(Ancient),Silent_Staff(Ancient),,
2830,Silent_Staff(Ancient),Silent_Staff(Ancient),,
2831,Falcon_Rod(Ancient),Falcon_Rod(Ancient),,
2832,Falcon_Rod(Ancient),Falcon_Rod(Ancient),,
2833,Falcon_Rod(Ancient),Falcon_Rod(Ancient),,
2834,Falcon_Rod(Ancient),Falcon_Rod(Ancient),,
2835,Saint's_Cane(Ancient),Saint's_Cane(Ancient),,
2836,Saint's_Cane(Ancient),Saint's_Cane(Ancient),,
2837,Saint's_Cane(Ancient),Saint's_Cane(Ancient),,
2838,Saint's_Cane(Ancient),Saint's_Cane(Ancient),,
2839,Wing_Rod(Ancient),Wing_Rod(Ancient),,
2840,Wing_Rod(Ancient),Wing_Rod(Ancient),,
2841,Wing_Rod(Ancient),Wing_Rod(Ancient),,
2842,Wing_Rod(Ancient),Wing_Rod(Ancient),,
2843,Eye_Of_Carbunkle(Ancient),Eye_Of_Carbunkle(Ancient),,
2844,Eye_Of_Carbunkle(Ancient),Eye_Of_Carbunkle(Ancient),,
2845,Eye_Of_Carbunkle(Ancient),Eye_Of_Carbunkle(Ancient),,
2846,Eye_Of_Carbunkle(Ancient),Eye_Of_Carbunkle(Ancient),,
2847,Kerykeion(Ancient),Kerykeion(Ancient),,
2848,Kerykeion(Ancient),Kerykeion(Ancient),,
2849,Kerykeion(Ancient),Kerykeion(Ancient),,
2850,Kerykeion(Ancient),Kerykeion(Ancient),,
2851,Blue_Gem_Staff(Ancient),Blue_Gem_Staff(Ancient),,
2852,Blue_Gem_Staff(Ancient),Blue_Gem_Staff(Ancient),,
2853,Blue_Gem_Staff(Ancient),Blue_Gem_Staff(Ancient),,
2854,Blue_Gem_Staff(Ancient),Blue_Gem_Staff(Ancient),,
2855,Amber_Gem_Staff(Ancient),Amber_Gem_Staff(Ancient),,
2856,Amber_Gem_Staff(Ancient),Amber_Gem_Staff(Ancient),,
2857,Amber_Gem_Staff(Ancient),Amber_Gem_Staff(Ancient),,
2858,Amber_Gem_Staff(Ancient),Amber_Gem_Staff(Ancient),,
2859,Thron_Of_RuneStaff(Ancient),Thron_Of_RuneStaff(Ancient),,
2860,Thron_Of_RuneStaff(Ancient),Thron_Of_RuneStaff(Ancient),,
2861,Thron_Of_RuneStaff(Ancient),Thron_Of_RuneStaff(Ancient),,
2862,Thron_Of_RuneStaff(Ancient),Thron_Of_RuneStaff(Ancient),,
2863,Thron_Of_Zen_Staff(Ancient),Thron_Of_Zen_Staff(Ancient),,
2864,Thron_Of_Zen_Staff(Ancient),Thron_Of_Zen_Staff(Ancient),,
2865,Thron_Of_Zen_Staff(Ancient),Thron_Of_Zen_Staff(Ancient),,
2866,Thron_Of_Zen_Staff(Ancient),Thron_Of_Zen_Staff(Ancient),,
// 투핸디드검(인덱스 2871-2910),,,,
2871,Long_Sword(Ancient),Long_Sword(Ancient),,
2872,Long_Sword(Ancient),Long_Sword(Ancient),,
2873,Long_Sword(Ancient),Long_Sword(Ancient),,
2874,Long_Sword(Ancient),Long_Sword(Ancient),,
2875,Bastard_Sword(Ancient),Bastard_Sword(Ancient),,
2876,Bastard_Sword(Ancient),Bastard_Sword(Ancient),,
2877,Bastard_Sword(Ancient),Bastard_Sword(Ancient),,
2878,Bastard_Sword(Ancient),Bastard_Sword(Ancient),,
2879,Broad_Sword(Ancient),Broad_Sword(Ancient),,
2880,Broad_Sword(Ancient),Broad_Sword(Ancient),,
2881,Broad_Sword(Ancient),Broad_Sword(Ancient),,
2882,Broad_Sword(Ancient),Broad_Sword(Ancient),,
2883,Double_Blade(Ancient),Double_Blade(Ancient),,
2884,Double_Blade(Ancient),Double_Blade(Ancient),,
2885,Double_Blade(Ancient),Double_Blade(Ancient),,
2886,Double_Blade(Ancient),Double_Blade(Ancient),,
2887,Promynunce_Edge(Ancient),Promynunce_Edge(Ancient),,
2888,Promynunce_Edge(Ancient),Promynunce_Edge(Ancient),,
2889,Promynunce_Edge(Ancient),Promynunce_Edge(Ancient),,
2890,Promynunce_Edge(Ancient),Promynunce_Edge(Ancient),,
2891,Kaladbolg(Ancient),Kaladbolg(Ancient),,
2892,Kaladbolg(Ancient),Kaladbolg(Ancient),,
2893,Kaladbolg(Ancient),Kaladbolg(Ancient),,
2894,Kaladbolg(Ancient),Kaladbolg(Ancient),,
2895,Thron_Of_Breaker(Ancient),Thron_Of_Breaker(Ancient),,
2896,Thron_Of_Breaker(Ancient),Thron_Of_Breaker(Ancient),,
2897,Thron_Of_Breaker(Ancient),Thron_Of_Breaker(Ancient),,
2898,Thron_Of_Breaker(Ancient),Thron_Of_Breaker(Ancient),,
// 투핸디드 둔기(인덱스 2911-2950),,,,
2911,Hammer(Ancient),Hammer(Ancient),,
2912,Hammer(Ancient),Hammer(Ancient),,
2913,Hammer(Ancient),Hammer(Ancient),,
2914,Hammer(Ancient),Hammer(Ancient),,
2915,War_Hammer(Ancient),War_Hammer(Ancient),,
2916,War_Hammer(Ancient),War_Hammer(Ancient),,
2917,War_Hammer(Ancient),War_Hammer(Ancient),,
2918,War_Hammer(Ancient),War_Hammer(Ancient),,
2919,Battle_Axe(Ancient),Battle_Axe(Ancient),,
2920,Battle_Axe(Ancient),Battle_Axe(Ancient),,
2921,Battle_Axe(Ancient),Battle_Axe(Ancient),,
2922,Battle_Axe(Ancient),Battle_Axe(Ancient),,
2923,Great_Axe(Ancient),Great_Axe(Ancient),,
2924,Great_Axe(Ancient),Great_Axe(Ancient),,
2925,Great_Axe(Ancient),Great_Axe(Ancient),,
2926,Great_Axe(Ancient),Great_Axe(Ancient),,
2927,Psychic_Hammer(Ancient),Psychic_Hammer(Ancient),,
2928,Psychic_Hammer(Ancient),Psychic_Hammer(Ancient),,
2929,Psychic_Hammer(Ancient),Psychic_Hammer(Ancient),,
2930,Psychic_Hammer(Ancient),Psychic_Hammer(Ancient),,
2931,Mjolnir(Ancient),Mjolnir(Ancient),,
2932,Mjolnir(Ancient),Mjolnir(Ancient),,
2933,Mjolnir(Ancient),Mjolnir(Ancient),,
2934,Mjolnir(Ancient),Mjolnir(Ancient),,
2935,Thron_Of_Hammer(Ancient),Thron_Of_Hammer(Ancient),,
2936,Thron_Of_Hammer(Ancient),Thron_Of_Hammer(Ancient),,
2937,Thron_Of_Hammer(Ancient),Thron_Of_Hammer(Ancient),,
2938,Thron_Of_Hammer(Ancient),Thron_Of_Hammer(Ancient),,
,,,,
// 2960 번 부터 2999 번까지는 신규 마운트 자리이다.(06-09-11),,,,
2960,Clydesdale_Horse,Clydesdale_Horse,,
2961,Gullfaxi_Horse,Gullfaxi_Horse,,
,,,,
// 3000번 부터 3015번까지 프리미엄 아이템Ⅱ(제련불가) 자리이다.,,,,
3000,Iron_Taron_Weapon,Iron_Taron_Weapon,,
3001,Berserker_One_Hand_Axe,Berserker_One_Hand_Axe,,
3002,Berserker_One_Hand_Shield,Berserker_One_Hand_Shield,,
3003,Sorcerer_Cane,Sorcerer_Cane,,
3004,Shaman_Spear,Shaman_Spear,,
3005,Ranger_Bow,Ranger_Bow,,
3006,Kalints_Man_Claw,Kalints_Man_Claw,,
3007,Frozen_Troll_Weapon,Frozen_Troll_Weapon,,
,,,,
// 3016번 부터 3049번까지 +12템 제련용 아이템이다.,,,,
3016,NONAME,NONAME,,
3017,NONAME,NONAME,,
3018,NONAME,NONAME,,
3019,NONAME,NONAME,,
3020,Stone_Of_Fury,Stone_Of_Fury,,
3021,Extraction_Crystal(Helmet),Extraction_Crystal(Helmet),,
3022,Extraction_Crystal(Jaket),Extraction_Crystal(Jaket),,
3023,Extraction_Crystal(Pants),Extraction_Crystal(Pants),,
3024,Extraction_Crystal(Gloves),Extraction_Crystal(Gloves),,
3025,Extraction_Crystal(Boots),Extraction_Crystal(Boots),,
3026,Extraction_Crystal(Weapon),Extraction_Crystal(Weapon),,
3027,Mythril_Ore(Damege),Mythril_Ore(Damege),,
3028,Mythril_Ore(Magic),Mythril_Ore(Magic),,
3029,Mythril_Ore(Defence),Mythril_Ore(Defence),,
3030,Mythril_Ore(Critical),Mythril_Ore(Critical),,
3031,Mythril_Ore(Resist),Mythril_Ore(Resist),,
,,,,
// 3050번 부터 3100번까지 소장용(제련가능) 프리미엄 아이템Ⅱ자리이다.,,,,
3050,Taron_Weapon,Taron_Weapon,,
3051,Mighty_Talos_Weapon,Mighty_Talos_Weapon,,
3052,Lich_Side,Lich_Side,,
3053,Templer_Sword,Templer_Sword,,
// 3090 아이템 추가,,,,
3090,ItemLock,ItemLock,,
3090,ItemunLock,ItemunLock,,
//전신 방어구 조합 원석(3140),,,,
3140,Glittering_Stone,Glittering_Stone,,
,,,,
//전승의 탑(3145~3149),,,,
3145,Victory's_Tower_1,Victory's_Tower_1,,
3146,Victory's_Tower_2,Victory's_Tower_2,,
3147,Victory's_Tower_3,Victory's_Tower_3,,
3148,Victory's_Tower_4,Victory's_Tower_4,,
3149,Victory's_Tower_5,Victory's_Tower_5,,
//변신스크롤(3150~3169),,,,
3150,Gremline_Transformation_Order,Gremline_Transformation_Order,,
3151,Archer_Orc_Transformation_Order,Archer_Orc_Transformation_Order,,
3152,Troll_Transformation_Order,Troll_Transformation_Order,,
3153,Carbunkle_Transformation_Order,Carbunkle_Transformation_Order,,
3154,Ghoul_Chief_Transformation_Order,Ghoul_Chief_Transformation_Order,,
,,,,
//캐시 입장권 판매 아이템(3170~3190),,,,
3170,Elixir_Notice,Elixir_Notice,,
3171,Duel_Letter(Mystic),Duel_Letter(Mystic),,
3172,Duel_Letter(Normal),Duel_Letter(Normal),,
3173,Water_Scroll(Normal)LV1,Water_Scroll(Normal)LV1,,
3174,Water_Scroll(Normal)LV2,Water_Scroll(Normal)LV2,,
3175,Water_Scroll(Normal)LV3,Water_Scroll(Normal)LV3,,
3176,Water_Scroll(Normal)LV4,Water_Scroll(Normal)LV4,,
3177,Water_Scroll(Normal)LV5,Water_Scroll(Normal)LV5,,
3178,Water_Scroll(Normal)LV6,Water_Scroll(Normal)LV6,,
3179,Water_Scroll(Normal)LV7,Water_Scroll(Normal)LV7,,
3180,Water_Scroll(NormalLV8,Water_Scroll(NormalLV8,,
3181,Nessus_Scroll(Nomal),Nessus_Scroll(Nomal),,
3182,Water_Scroll(Arcane)LV1,Water_Scroll(Arcane)LV1,,
3183,Water_Scroll(Arcane)LV2,Water_Scroll(Arcane)LV2,,
3184,Water_Scroll(Arcane)LV3,Water_Scroll(Arcane)LV3,,
3185,Water_Scroll(Arcane)LV4,Water_Scroll(Arcane)LV4,,
3186,Water_Scroll(Arcane)LV5,Water_Scroll(Arcane)LV5,,
3187,Water_Scroll(Arcane)LV6,Water_Scroll(Arcane)LV6,,
3188,Water_Scroll(Arcane)LV7,Water_Scroll(Arcane)LV7,,
3189,Water_Scroll(Arcane)LV8,Water_Scroll(Arcane)LV8,,
3190,Nessus_Scroll(Arcane),Nessus_Scroll(Arcane),,
,,,,
//만렙 해제시 망토 교체(3191~3199),,,,
3191,Elite_Of_Hekalotia,Elite_Of_Hekalotia,,
3192,Elite_Of_Akeronia,Elite_Of_Akeronia,,
3193,Elite_Of_Adventurer,Elite_Of_Adventurer,,
3194,Hero_Hekalotia_Cape,Hero_Hekalotia_Cape,,
3195,Hero_Akelonia_Cape,Hero_Akelonia_Cape,,
3196,Hero_Adventurer_Cape,Hero_Adventurer_Cape,,
3197,Master_Of_Hekalotia,Master_Of_Hekalotia,,
3198,Master_Of_Akeronia,Master_Of_Akeronia,,
3199,Master_Of_Adventurer,Master_Of_Adventurer,,
,,,,
//연성/주얼 아이템(3200~3302),,,,
3200,Dilpunch_Jewel,Dilpunch_Jewel,,
3201,Moonlight_Jewel,Moonlight_Jewel,,
3202,Jewel_eye,Jewel_eye,,
3203,ReCondition_Jewel,ReCondition_Jewel,,
3204,Blood_Jewel,Blood_Jewel,,
3205,Shield_Jewel,Shield_Jewel,,
3206,Power_Jewel,Power_Jewel,,
3207,Jewel_bag,Jewel_bag,,
3208,Point_Jewel,Point_Jewel,,
3209,Mana_Jewel,Mana_Jewel,,
3210,Critical_Jewel,Critical_Jewel,,
3211,Point_Jewel,Point_Jewel,,
3212,WYD_Lottery,WYD_Lottery,,
3213,WYD_Lottery,WYD_Lottery,,
3214,WYD_Lottery,WYD_Lottery,,
3215,WYD_Lottery,WYD_Lottery,,
3216,WYD_Lottery,WYD_Lottery,,
3217,WYD_Lottery,WYD_Lottery,,
3218,WYD_Lottery,WYD_Lottery,,
3219,WYD_Lottery,WYD_Lottery,,
3220,WYD_Lottery,WYD_Lottery,,
3221,WYD_Lottery,WYD_Lottery,,
3222,WYD_Lottery,WYD_Lottery,,
3223,WYD_Lottery,WYD_Lottery,,
3224,WYD_Lottery,WYD_Lottery,,
3225,WYD_Lottery,WYD_Lottery,,
3226,WYD_Lottery,WYD_Lottery,,
3227,WYD_Lottery,WYD_Lottery,,
3228,WYD_Lottery,WYD_Lottery,,
3229,WYD_Lottery,WYD_Lottery,,
3230,WYD_Lottery,WYD_Lottery,,
3231,WYD_Lottery,WYD_Lottery,,
3232,WYD_Lottery,WYD_Lottery,,
3233,WYD_Lottery,WYD_Lottery,,
3234,WYD_Lottery,WYD_Lottery,,
3235,WYD_Lottery,WYD_Lottery,,
3236,WYD_Lottery,WYD_Lottery,,
3237,WYD_Lottery,WYD_Lottery,,
3238,WYD_Lottery,WYD_Lottery,,
3239,WYD_Lottery,WYD_Lottery,,
3240,WYD_Lottery,WYD_Lottery,,
3241,WYD_Lottery,WYD_Lottery,,
3242,WYD_Lottery,WYD_Lottery,,
3243,WYD_Lottery,WYD_Lottery,,
3244,WYD_Lottery,WYD_Lottery,,
3245,WYD_Lottery,WYD_Lottery,,
3246,WYD_Lottery,WYD_Lottery,,
3247,WYD_Lottery,WYD_Lottery,,
3248,WYD_Lottery,WYD_Lottery,,
3249,WYD_Lottery,WYD_Lottery,,
3250,WYD_Lottery,1_WYD_Coin,,
3251,WYD_Lottery,5_WYD_Coins,,
3252,WYD_Lottery,10_WYD_Coins,,
3253,WYD_Lottery,50_WYD_Coin,,
3254,WYD_Lottery,Compound_1,,
3255,WYD_Lottery,Compound_2,,
3256,WYD_Lottery,Compound_3,,
3257,WYD_Lottery,Compound_4,,
3258,WYD_Lottery,Letter_Scrap_1,,
3259,WYD_Lottery,Letter_Scrap_2,,
3260,WYD_Lottery,Letter_Scrap_3,,
3261,WYD_Lottery,Letter_Scrap_4,,
3262,WYD_Lottery,Mount_Scrap_1,,
3263,WYD_Lottery,Mount_Scrap_2,,
3264,WYD_Lottery,Mount_Scrap_3,,
3265,WYD_Lottery,Mount_Scrap_4,,
3266,WYD_Lottery,Compound_A1,,
3267,WYD_Lottery,Compound_A2,,
3268,WYD_Lottery,Compound_A3,,
3269,WYD_Lottery,Compound_A4,,
3270,WYD_Lottery,Compound_B1,,
3271,WYD_Lottery,Compound_B2,,
3272,WYD_Lottery,Compound_B3,,
3273,WYD_Lottery,Compound_B4,,
3274,WYD_Lottery,Compound_C1,,
3275,WYD_Lottery,Compound_C2,,
3276,WYD_Lottery,Compound_C3,,
3277,WYD_Lottery,Compound_C4,,
3278,WYD_Lottery,WYD_Lottery,,
3279,WYD_Lottery,WYD_Lottery,,
3280,WYD_Lottery,WYD_Lottery,,
3281,WYD_Lottery,WYD_Lottery,,
3282,WYD_Lottery,WYD_Lottery,,
3283,WYD_Lottery,WYD_Lottery,,
3284,WYD_Lottery,WYD_Lottery,,
3285,Event_Key6,Event_Key6,,
3286,Event_Key7,Event_Key7,,
3287,Event_Key8,Event_Key8,,
3288,Event_Key9,Event_Key9,,
3289,Event_Key10,Event_Key10,,
3290,Event_Key11,Event_Key11,,
3291,Event_Key12,Event_Key12,,
3292,Event_Key13,Event_Key13,,
3293,Event_Key14,Event_Key14,,
3294,Event_Key15,Event_Key15,,
3295,Event_Key1,Event_Key1,,
3296,Event_Key2,Event_Key2,,
3297,Event_Key3,Event_Key3,,
3298,Event_Key4,Event_Key4,,
3299,Event_Key5,Event_Key5,,
,,,,
3300,Gather,Gather,,
3301,DragonSoulStone,DragonSoulStone,,
3302,Mark_of_the_Archangedl,Mark_of_the_Archangedl,,
//프리미엄판매아이템(3310~3899),,,,
3303,God's_Crown,God's_Crown,,
3310,Kappa_Potion(P),Kappa_Potion(P),,
3311,Competent_Potion(P),Competent_Potion(P),,
3312,Mental_Potion(P),Mental_Potion(P),,
3313,Bigger_Potion,Bigger_Potion,,
3314,Roasted_Chicken,Roasted_Chicken,,
3315,Mount_Recovery_Potion,Mount_Recovery_Potion,,
3316,Mount_Recovery_Potion,Mount_Recovery_Potion,,
3317,Mount_Recovery_Potion,Mount_Recovery_Potion,,
3318,Roasted_Chicken(Package),Roasted_Chicken(Package),,
3319,(S)Kappa_Potion(P),(S)Kappa_Potion(P),,
3320,(S)Competent_Potion(P),(S)Competent_Potion(P),,
3321,(S)Mental_Potion(P),(S)Mental_Potion(P),,
3322,(S)Healing_Potion_Box(P),(S)Healing_Potion_Box(P),,
3323,Mana_Potion_Box(P),Mana_Potion_Box(P),,
3324,Nightmare(Normal/party),Nightmare(Normal/party),,
3325,Nightmare(Mystic/party),Nightmare(Mystic/party),,
3326,Nightmare(Arcane/party),Nightmare(Arcane/party),,
3327,Nightmare(Scrap),Nightmare(Scrap),,
3328,Hell_Gate_Ancient_Paper(Personal),Hell_Gate_Ancient_Paper(Personal),,
3329,Hell_Gate_Ancient_Paper(Party),Hell_Gate_Ancient_Paper(Party),,
3330,Shout,Shout,,
3331,Delights_Of_The_City_Entrance_Ticket,Delights_Of_The_City_Entrance_Ticket,,
3332,Wild_Boar_Transformation_Letter,Wild_Boar_Transformation_Letter,,
3333,Wolf_Transformation_Letter,Wolf_Transformation_Letter,,
3334,Fire_Golem_Transformation_Letter,Fire_Golem_Transformation_Letter,,
3335,Transformation_Release_Letter,Transformation_Release_Letter,,
3336,Return_Of_Ability,Return_Of_Ability,,
3337,not used,not used,,
3338,Bless_Refining,Bless_Refining,,
3339,not used,not used,,
3340,Firecracker1,Firecracker1,,
3341,Firecracker2,Firecracker2,,
3342,Firecracker3,Firecracker3,,
3343,Cao_Remission_Letter,Cao_Remission_Letter,,
3344,Kapel_Growth_Potion,Kapel_Growth_Potion,,
3345,Acuban_Growth_Potion,Acuban_Growth_Potion,,
3346,Menkar_Growth_Potion,Menkar_Growth_Potion,,
3347,Birago_Growth_Potion,Birago_Growth_Potion,,
3348,Usu_Growth_Potion,Usu_Growth_Potion,,
3349,Makave_Growth_Potion,Makave_Growth_Potion,,
3350,Alperats_Growth_Potion,Alperats_Growth_Potion,,
3351,Kapel_Length_Of_Life_Recovery_Potion,Kapel_Length_Of_Life_Recovery_Potion,,
3352,Acuban_Length_Of_Life_Recovery_Potion,Acuban_Length_Of_Life_Recovery_Potion,,
3353,Menkar_Length_Of_Life_Recovery_Potion,Menkar_Length_Of_Life_Recovery_Potion,,
3354,Birago_Length_Of_Life_Recovery_Potion,Birago_Length_Of_Life_Recovery_Potion,,
3355,Usu_Length_Of_Life_Recovery_Potion,Usu_Length_Of_Life_Recovery_Potion,,
3356,Makave_Length_Of_Life_Recovery_Potion,Makave_Length_Of_Life_Recovery_Potion,,
3357,Alperats_Length_Of_Life_Recovery_Potion,Alperats_Length_Of_Life_Recovery_Potion,,
3358,Pancake(7days),Pancake(7days),,
3359,Pancake(15days),Pancake(15days),,
3360,Pancake(30days),Pancake(30days),,
3361,Sephira_Potion(7days),Sephira_Potion(7days),,
3362,Sephira_Potion(15days),Sephira_Potion(15days),,
3363,Sephira_Potion(30days),Sephira_Potion(30days),,
3364,Health_Potion(7days),Health_Potion(7days),,
3365,Health_Potion(15days),Health_Potion(15days),,
3366,Health_Potion(30days),Health_Potion(30days),,
3367,Fairy_Bless_Water,Fairy_Bless_Water,,
3368,Tamed_Boar's_Feed(P),Tamed_Boar's_Feed(P),,
3369,Tamed_Wolf's_Feed(P),Tamed_Wolf's_Feed(P),,
3370,Dragon_Puppy's_Feed(P),Dragon_Puppy's_Feed(P),,
3371,Tamed_Bear's_Feed(P),Tamed_Bear's_Feed(P),,
3372,Smilodon's_Feed(P),Smilodon's_Feed(P),,
3373,Horse's_Feed(P),Horse's_Feed(P),,
3374,Fire_Tiger's_Feed(P),Fire_Tiger's_Feed(P),,
3375,Red_Dragon's_Feed(P),Red_Dragon's_Feed(P),,
3376,Unicorn's_Feed(P),Unicorn's_Feed(P),,
3377,Griffin's_Feed(P),Griffin's_Feed(P),,
3378,Wonder_Drug_Of_Courage(30Days),Wonder_Drug_Of_Courage(30Days),,
3379,Mega_Potion(7days),Mega_Potion(7days),,
3380,Mega_Potion(15days),Mega_Potion(15days),,
3381,Mega_Potion(30days),Mega_Potion(30days),,
3382,not used,not used,,
3383,Fenrir's_Feed(P),Fenrir's_Feed(P),,
3384,Dragon's_Feed(P),Dragon's_Feed(P),,
3385,not_used,not_used,,
3386,Diamond_Gem,Diamond_Gem,,
3387,Emerald_Gem,Emerald_Gem,,
3388,Coral_Gem,Coral_Gem,,
3389,Granet_Gem,Granet_Gem,,
3390,Nightmare(Normal/Personal),Nightmare(Normal/Personal),,
3391,Nightmare(Mystic/Personal),Nightmare(Mystic/Personal),,
3392,Nightmare(Arcane/Personal),Nightmare(Arcane/Personal),,
3393,Coin_Wyden(200b/c),Coin_Wyden(200b/c),,
3394,Gold_Wyden(1000b/c),Gold_Wyden(1000b/c),,
3395,Gold_Wyden(3000b/c),Gold_Wyden(3000b/c),,
3396,Gold_Wyden(5000b/c),Gold_Wyden(5000b/c),,
3397,Blue_Firal,Blue_Firal,,
3398,Red_Firal,Red_Firal,,
3399,Green_Firal,Green_Firal,,
3400,Silver_Firal,Silver_Firal,,
3401,Black_Firal,Black_Firal,,
3402,Purple_Firal,Purple_Firal,,
3403,Brown_Firal,Brown_Firal,,
3404,Violet_Firal,Violet_Firal,,
3405,Yellowish_Firal,Yellowish_Firal,,
3406,Indigo_Firal,Indigo_Firal,,
3407,Blue_Enamel,Blue_Enamel,,
3408,Red_Enamel,Red_Enamel,,
3409,Green_Enamel,Green_Enamel,,
3410,Silver_Enamel,Silver_Enamel,,
3411,Black_Enamel,Black_Enamel,,
3412,Purple_Enamel,Purple_Enamel,,
3413,Brown_Enamel,Brown_Enamel,,
3414,Violet_Enamel,Violet_Enamel,,
3415,Yellowish_Enamel,Yellowish_Enamel,,
3416,Indigo_Enamel,Indigo_Enamel,,
3417,Remover_Enamel,Remover_Enamel,,
3418,Wild_Boar_Transformation_Letter,Wild_Boar_Transformation_Letter,,
3419,Wolf_Transformation_Letter,Wolf_Transformation_Letter,,
3420,Fire_Golem_Transformation_Letter,Fire_Golem_Transformation_Letter,,
3421,Gremlin_Transformation_Letter,Gremlin_Transformation_Letter,,
3422,Archer_Orc_Transformation_Letter,Archer_Orc_Transformation_Letter,,
3423,Troll_Transformation_Letter,Troll_Transformation_Letter,,
3424,Carbunkle_Transformation_Letter,Carbunkle_Transformation_Letter,,
3425,Ghoule_Chief_Transformation_Letter,Ghoule_Chief_Transformation_Letter,,
3429,Recall_Scroll(P),Recall_Scroll(P),,
3430,Warp_Scroll(P),Warp_Scroll(P),,
3431,Great_Potion(P),Great_Potion(P),,
3432,Hunting_Scroll(Armia),Hunting_Scroll(Armia),,
3433,Hunting_Scroll(Dark_Dungeon),Hunting_Scroll(Dark_Dungeon),,
3434,Hunting_Scroll(under_world),Hunting_Scroll(under_world),,
3435,Hunting_Scroll(kalt_desert),Hunting_Scroll(kalt_desert),,
3436,Hunting_Scroll(Kephra),Hunting_Scroll(Kephra),,
3437,Hunting_Scroll(Niflehime),Hunting_Scroll(Niflehime),,
3438,Hatch_accelerator,Hatch_accelerator,,
3439,Service_Ticket(24hours),Service_Ticket(24hours),,
3440,Service_Ticket(7days),Service_Ticket(7days),,
3441,Gold_Wyden(10000b/c),Gold_Wyden(10000b/c),,
3442,Premium_Firecracker,Premium_Firecracker,,
3443,Spirit's_Seal,Spirit's_Seal,,
3444,Contract's_Seal,Contract's_Seal,,
3445,Oriharukon_Alchemy,Oriharukon_Alchemy,,
3446,Laktorerium_Alchemy,Laktorerium_Alchemy,,
3447,Oriharukon,Oriharukon,,
3448,Laktorerium ,Laktorerium ,,
3451,Silver_Flash,Silver_Flash,,
3452,Gold_Flash,Gold_Flash,,
3453,Revival_Horse,Revival_Horse,,
3454,Revival_Horse(P),Revival_Horse(P),,
3455,Extraction_of_Magical_Power,Extraction_of_Magical_Power,,
3456,Call_Of_King,Call_Of_King,,
3457,Commander_a_Seal,Commander_a_Seal,,
3458,Fury_Knight_a_Seal,Fury_Knight_a_Seal,,
3459,Intellect_Wizard_a_Seal,Intellect_Wizard_a_Seal,,
3460,Courage_Knight_a_Seal,Courage_Knight_a_Seal,,
3461,Mount_Growth_Stabilizer,Mount_Growth_Stabilizer,,
3462,Zealot_a_Seal,Zealot_a_Seal,,
3463,Revival_Scroll,Revival_Scroll,,
3464,Amunla_Stone,Amunla_Stone,,
3465,Fauness's_Feed(P),Fauness's_Feed(P),,
3466,Helriohdon's_Feed(P),Helriohdon's_Feed(P),,
3467,Traveling_Bag,Traveling_Bag,,
3468,Blessing_of_the_haden_Step_1,Blessing_of_the_haden_Step_1,,
3469,Blessing_of_the_haden_Step_2,Blessing_of_the_haden_Step_2,,
3470,Blessing_of_the_haden_Step_3,Blessing_of_the_haden_Step_3,,
3471,Blessing_of_the_haden_Step_4,Blessing_of_the_haden_Step_4,,
3472,Mana_Potion_Box(P),Mana_Potion_Box(P),,
3473,Kefra_Scroll,Kefra_Scroll,,
3474,Soul_Scroll,Soul_Scroll,,
3475,Honor_Pledge,Honor_Pledge,,
3477,Restoration_Potion(P),Restoration_Potion(P),,
3478,The_Devil_Whisper,The_Devil_Whisper,,
3479,Peerage_Lift,Peerage_Lift,,
3480,War_Opening_Act,War_Opening_Act,,
// 3500번 부터 3550번까지 전직 캐릭터 전용 아이템이다.,,,,
3500,Silver_Circlet,Silver_Circlet,,
3501,Gold_Circlet,Gold_Circlet,,
3502,Mystic_Circlet,Mystic_Circlet,,
,,,,
// 3503 부터 전직 캐릭터 전용 방어구이다,,,,
3503,DragonArmer,DragonArmer,,
3504,DemonArmer,DemonArmer,,
3505,BlastArmer,BlastArmer,,
3506,griffinArmer,griffinArmer,,
,,,,
3507,Arcane_Circlet,Arcane_Circlet,,
// 2005년 9차 이상 무기 추가 (3551~3600),,,,
//한손 도끼&둔기 (3551~3555),,,,
3551,Dragon_Wing_Axe,Dragon_Wing_Axe,,
// 활 (3556~3560),,,,
3556,Guardian_Bow,Guardian_Bow,,
//클러 (3561~3565),,,,
3561,Cronus_Saver,Cronus_Saver,,
//창 (3566~3570),,,,
3566,Platinum_Shade,Platinum_Shade,,
//한손 검 (3571~3575),,,,
3571,Radian_Blade,Radian_Blade,,
//투척무기 (3576~3580),,,,
3576,Karicass,Karicass,,
//지팡이 (3581~3590),,,,
3581,Eternal_Force,Eternal_Force,,
3582,Chaos_Jereca,Chaos_Jereca,,
//양손 검 (3591~3595),,,,
3591,Genesis_Shade,Genesis_Shade,,
//양손 둔기&도끼 (3596~3600),,,,
3596,Gigantic_Crasher,Gigantic_Crasher,,
,,,,
